"","Method","Taxa","Factors","R2","Estimate","Std.Error","P.unadj","Significance"
"21","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae","siteEsteroZacatecas",NA,0.0570365915302522,0.0277493657144023,0.0524853723109614,"ns"
"22","lm formula for season+site","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae","Model","R2: 0.646894797596777; adjusted R2: 0.613265730701232",NA,NA,NA,NA
"23","lm formula for season+site","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae","season",NA,NA,NA,7.82139834477149e-06,"***"
"24","lm formula for season+site","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae","site",NA,NA,NA,0.060454194937972,"ns"
"25","lm formula for season+site","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae","Residuals",NA,NA,NA,NA,NA
"26","lm formula for season+site","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae","(Intercept)",NA,0.186905887541351,0.0160818424446459,1.31056188036289e-10,"***"
"27","lm formula for season+site","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae","seasonSeptember",NA,0.109128078656319,0.018569712128963,7.82139834477152e-06,"***"
"28","lm formula for season+site","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae","siteEsteroZacatecas",NA,0.0368462825623005,0.018569712128963,0.060454194937972,"ns"
"29","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae","Model","R2: 0.721012743324987; adjusted R2: 0.694442528403557",NA,NA,NA,NA
"30","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae","season",NA,NA,NA,0.602387295895476,"ns"
"31","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae","site",NA,NA,NA,3.129971102642e-07,"***"
"32","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae","Residuals",NA,NA,NA,NA,NA
"33","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae","(Intercept)",NA,0.203711806258567,0.0102732045680748,4.45126805881894e-15,"***"
"34","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae","seasonSeptember",NA,-0.00627464905997275,0.0118624748456362,0.602387295895476,"ns"
"35","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae","siteEsteroZacatecas",NA,0.0871649516191345,0.0118624748456362,3.129971102642e-07,"***"
"36","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae","Model","R2: 0.76439742702969; adjusted R2: 0.741959086746803",NA,NA,NA,NA
"37","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae","season",NA,NA,NA,2.91414852127237e-07,"***"
"38","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae","site",NA,NA,NA,0.00135093768037481,"**"
"39","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae","Residuals",NA,NA,NA,NA,NA
"40","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae","(Intercept)",NA,0.168242749567257,0.0226402421300857,2.63140801293018e-07,"***"
"41","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae","seasonSeptember",NA,0.192989464382196,0.0261426997766466,2.91414852127238e-07,"***"
"42","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae","siteEsteroZacatecas",NA,-0.0965403511514027,0.0261426997766466,0.00135093768037481,"**"
"43","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae","Model","R2: 0.847952726103854; adjusted R2: 0.83347203335184",NA,NA,NA,NA
"44","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae","season",NA,NA,NA,6.36179071009187e-09,"***"
"45","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae","site",NA,NA,NA,1.98011205346307e-05,"***"
"46","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae","Residuals",NA,NA,NA,NA,NA
"47","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae","(Intercept)",NA,0.17547624095935,0.0135834229356158,1.84705282244528e-11,"***"
"48","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae","seasonSeptember",NA,0.146434653006959,0.0156847857767886,6.36179071009187e-09,"***"
"49","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae","siteEsteroZacatecas",NA,-0.0858407360462826,0.0156847857767886,1.98011205346307e-05,"***"
"50","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae","Model","R2: 0.700413025849003; adjusted R2: 0.671880933072718",NA,NA,NA,NA
"51","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae","season",NA,NA,NA,0.64040979744181,"ns"
"52","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae","site",NA,NA,NA,6.66219892850253e-07,"***"
"53","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae","Residuals",NA,NA,NA,NA,NA
"54","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae","(Intercept)",NA,0.00930282984087821,0.0339955346109317,0.787028113304258,"ns"
"55","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae","seasonSeptember",NA,-0.0186056596817563,0.0392546621177333,0.640409797441811,"ns"
"56","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae","siteEsteroZacatecas",NA,0.274423093051634,0.0392546621177333,6.66219892850255e-07,"***"
"57","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae","Model","R2: 0.119380711057788; adjusted R2: 0.0355122073490057",NA,NA,NA,NA
"58","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae","season",NA,NA,NA,0.674716623055873,"ns"
"59","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae","site",NA,NA,NA,0.117437780890124,"ns"
"60","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae","Residuals",NA,NA,NA,NA,NA
"61","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae","(Intercept)",NA,0.172059076411139,0.0252312460123013,9.63475770924957e-07,"***"
"62","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae","seasonSeptember",NA,-0.0124001720355382,0.0291345333543836,0.674716623055873,"ns"
"63","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae","siteEsteroZacatecas",NA,0.047567905796029,0.0291345333543836,0.117437780890124,"ns"
"64","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae","Model","R2: 0.783902771337999; adjusted R2: 0.763322082893998",NA,NA,NA,NA
"65","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae","season",NA,NA,NA,4.81940990085458e-07,"***"
"66","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae","site",NA,NA,NA,5.77591834145526e-05,"***"
"67","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae","Residuals",NA,NA,NA,NA,NA
"68","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae","(Intercept)",NA,0.175450937569958,0.0113003646712354,5.52396600182598e-13,"***"
"69","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae","seasonSeptember",NA,0.0932047497753199,0.0130485371697574,4.81940990085459e-07,"***"
"70","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae","siteEsteroZacatecas",NA,-0.0654473201883345,0.0130485371697574,5.77591834145525e-05,"***"
"71","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae","Model","R2: 0.0183198418275822; adjusted R2: -0.0751735065697912",NA,NA,NA,NA
"72","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae","season",NA,NA,NA,0.590504462483689,"ns"
"73","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae","site",NA,NA,NA,0.763067256855998,"ns"
"74","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae","Residuals",NA,NA,NA,NA,NA
"75","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae","(Intercept)",NA,0.163570937547315,0.0156479681547479,8.86641560839275e-10,"***"
"76","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae","seasonSeptember",NA,-0.00987395953889201,0.0180687172528288,0.590504462483689,"ns"
"77","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae","siteEsteroZacatecas",NA,0.00551820699422651,0.0180687172528288,0.763067256855998,"ns"
"78","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae","Model","R2: 0.474168092404835; adjusted R2: 0.424088863110057",NA,NA,NA,NA
"79","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae","season",NA,NA,NA,0.000371507734587244,"***"
"80","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae","site",NA,NA,NA,0.325913593198494,"ns"
"81","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae","Residuals",NA,NA,NA,NA,NA
"82","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae","(Intercept)",NA,0.0431478568036713,0.0234159149522546,0.0795407535072827,"ns"
"83","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae","seasonSeptember",NA,0.114474463406908,0.0270383696020112,0.000371507734587244,"***"
"84","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae","siteEsteroZacatecas",NA,0.0271979369819737,0.0270383696020112,0.325913593198494,"ns"
"85","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae","Model","R2: 0.869204408435187; adjusted R2: 0.856747685429014",NA,NA,NA,NA
"86","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae","season",NA,NA,NA,3.14986732204894e-06,"***"
"87","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae","site",NA,NA,NA,1.91763121598295e-09,"***"
"88","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae","Residuals",NA,NA,NA,NA,NA
"89","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae","(Intercept)",NA,0.124827662676416,0.0118513157245552,7.74716092024687e-10,"***"
"90","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae","seasonSeptember",NA,0.0859401914380788,0.0136847206476464,3.14986732204895e-06,"***"
"91","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae","siteEsteroZacatecas",NA,-0.136927468623459,0.0136847206476464,1.91763121598296e-09,"***"
"92","lm formula for season+site","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae","Model","R2: 0.580681371574858; adjusted R2: 0.540746264105797",NA,NA,NA,NA
"93","lm formula for season+site","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae","season",NA,NA,NA,0.47777190374001,"ns"
"94","lm formula for season+site","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae","site",NA,NA,NA,2.67234759737617e-05,"***"
"95","lm formula for season+site","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae","Residuals",NA,NA,NA,NA,NA
"96","lm formula for season+site","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae","(Intercept)",NA,0.166196920021714,0.0178300734605667,6.53831191971598e-09,"***"
"97","lm formula for season+site","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae","seasonSeptember",NA,-0.0148814401837385,0.0205883954242579,0.47777190374001,"ns"
"98","lm formula for season+site","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae","siteEsteroZacatecas",NA,-0.110025273639988,0.0205883954242579,2.67234759737617e-05,"***"
"99","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae","Model","R2: 0.24743385836344; adjusted R2: 0.175760892493292",NA,NA,NA,NA
"100","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae","season",NA,NA,NA,0.668903776444146,"ns"
"101","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae","site",NA,NA,NA,0.0170261433085748,"*"
"102","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae","Residuals",NA,NA,NA,NA,NA
"103","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae","(Intercept)",NA,0.0829205597064378,0.0143448925525283,9.74268369173113e-06,"***"
"104","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae","seasonSeptember",NA,0.00718441669893637,0.016564055153397,0.668903776444145,"ns"
"105","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae","siteEsteroZacatecas",NA,0.0429274280734557,0.016564055153397,0.0170261433085748,"*"
"106","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae","Model","R2: 0.425637886657235; adjusted R2: 0.370936733005544",NA,NA,NA,NA
"107","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae","season",NA,NA,NA,0.448050450462045,"ns"
"108","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae","site",NA,NA,NA,0.000889504855589783,"***"
"109","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae","Residuals",NA,NA,NA,NA,NA
"110","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae","(Intercept)",NA,0.112612892802102,0.0159815377412935,5.91639235368151e-07,"***"
"111","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae","seasonSeptember",NA,0.0142675935161358,0.018453890234,0.448050450462045,"ns"
"112","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae","siteEsteroZacatecas",NA,-0.0713870846881265,0.018453890234,0.000889504855589785,"***"
"113","lm formula for season+site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae","Model","R2: 0.811487594459079; adjusted R2: 0.793534032026611",NA,NA,NA,NA
"114","lm formula for season+site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae","season",NA,NA,NA,5.34731818294316e-09,"***"
"115","lm formula for season+site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae","site",NA,NA,NA,0.24195341821842,"ns"
"116","lm formula for season+site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae","Residuals",NA,NA,NA,NA,NA
"117","lm formula for season+site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae","(Intercept)",NA,0.137321070537521,0.00826435390212934,1.47257013738257e-13,"***"
"118","lm formula for season+site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae","seasonSeptember",NA,-0.0900011451874961,0.00954285390014542,5.34731818294318e-09,"***"
"119","lm formula for season+site","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae","siteEsteroZacatecas",NA,-0.0114904100323772,0.00954285390014542,0.24195341821842,"ns"
"120","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae","Model","R2: 0.63662965810506; adjusted R2: 0.602022958876971",NA,NA,NA,NA
"121","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae","season",NA,NA,NA,0.0027312171787589,"**"
"122","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae","site",NA,NA,NA,5.62778462036655e-05,"***"
"123","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae","Residuals",NA,NA,NA,NA,NA
"124","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae","(Intercept)",NA,0.0561595737933302,0.00762593100280439,3.02490441772894e-07,"***"
"125","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae","seasonSeptember",NA,0.0298934407264653,0.00880566663458125,0.0027312171787589,"**"
"126","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae","siteEsteroZacatecas",NA,0.0442633801956848,0.00880566663458125,5.62778462036657e-05,"***"
"127","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae","Model","R2: 0.517336067888165; adjusted R2: 0.471368074353704",NA,NA,NA,NA
"128","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae","season",NA,NA,NA,0.000309568283623908,"***"
"129","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae","site",NA,NA,NA,0.0606058297146836,"ns"
"130","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae","Residuals",NA,NA,NA,NA,NA
"131","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae","(Intercept)",NA,0.0672966594281987,0.0125758527187687,2.62773067962357e-05,"***"
"132","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae","seasonSeptember",NA,0.0625876227571854,0.0145213439049403,0.000309568283623908,"***"
"133","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae","siteEsteroZacatecas",NA,-0.0287949846565243,0.0145213439049403,0.0606058297146836,"ns"
"134","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae","Model","R2: 0.721402338059503; adjusted R2: 0.694869227398504",NA,NA,NA,NA
"135","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae","season",NA,NA,NA,4.28249883656648e-07,"***"
"136","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae","site",NA,NA,NA,0.12486707854502,"ns"
"137","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae","Residuals",NA,NA,NA,NA,NA
"138","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae","(Intercept)",NA,0.111799136377222,0.00867739944852078,1.94192372793322e-11,"***"
"139","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae","seasonSeptember",NA,-0.0721302056831594,0.0100197978149388,4.28249883656648e-07,"***"
"140","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae","siteEsteroZacatecas",NA,0.0160167900111532,0.0100197978149388,0.12486707854502,"ns"
