"","Comparison","Taxa","baseMean","log2FoldChange","lfcSE","stat","P.unadj","P.adj","reject","df","Significance","Method"
"k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae|g__|s__|ASV_4049","September - February","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae|g__|s__|ASV_4049",1427.87630813423,1.09645187938545,1.70495878349306,0.643095827301511,0.52680873496117,0.731015007482201,FALSE,22,"","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomicrobium|s__|ASV_14934","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomicrobium|s__|ASV_14934",20035.4073536176,-3.10996449659028,1.2115513815601,-2.56692744849633,0.0175850387870907,0.0597713692106669,FALSE,22,"","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Fulvimarina|s__|ASV_659","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Fulvimarina|s__|ASV_659",1780.1566369623,5.30566973678929,1.18415886916097,4.48053878154761,0.000186529673434677,0.00219660778420951,TRUE,22,"**","linda"
"k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_2086","September - February","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_2086",1906.71889759721,5.56800937354328,0.652217138469166,8.53704854584485,1.97438229106161e-08,1.66094910235558e-06,TRUE,22,"***","linda"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella|s__|ASV_8981","September - February","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella|s__|ASV_8981",2798.56932151208,-3.33331446489925,1.38697802359705,-2.40329292042746,0.0251175381218286,0.0773656832332216,FALSE,22,"","linda"
"k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_9614","September - February","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_9614",1543.09464543505,4.35106860015786,1.33874045071795,3.25012111034997,0.00367108944504678,0.0175846490855266,TRUE,22,"*","linda"
"k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae|g__|s__|ASV_15365","September - February","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae|g__|s__|ASV_15365",222.75490559307,8.02291179396389,1.09896970381019,7.30039396550057,2.60502121702815e-07,1.52450372092169e-05,TRUE,22,"***","linda"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__|s__|ASV_9068","September - February","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__|s__|ASV_9068",2085.47648519597,3.82760265610193,1.20857948417336,3.1670260055092,0.00446544617141737,0.0202373419081744,TRUE,22,"*","linda"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hoppeia|s__|ASV_11816","September - February","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hoppeia|s__|ASV_11816",4147.90948001993,0.348632013983318,1.55723096373782,0.223879451476162,0.824917088918485,0.93110703429153,FALSE,22,"","linda"
"k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae|g__|s__|ASV_4057","September - February","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae|g__|s__|ASV_4057",1011.91499728868,6.40151534841227,0.903265653778768,7.08707933444812,4.14983431622865e-07,1.99488463915849e-05,TRUE,22,"***","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius|s__|ASV_5775","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius|s__|ASV_5775",709.356305227517,3.26031302347736,1.78854932735105,1.82288124438038,0.0819413012960517,0.19660069794026,FALSE,22,"","linda"
"k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae|g__Rivularia_PCC-7116|s__|ASV_12448","September - February","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae|g__Rivularia_PCC-7116|s__|ASV_12448",1370.96011175518,-0.295051734250447,1.65710413729873,-0.178052620598374,0.860310982949536,0.946060933864441,FALSE,22,"","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius|s__|ASV_3202","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius|s__|ASV_3202",206.772526321202,7.78176344555265,0.997368142227012,7.8022979841494,8.92070136760974e-08,6.31961265305406e-06,TRUE,22,"***","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Actibacterium|s__|ASV_6146","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Actibacterium|s__|ASV_6146",253.323448889808,5.8957794480124,1.33268768221325,4.42397684521331,0.000214167905591856,0.00232098418374586,TRUE,22,"**","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__|s__|ASV_14489","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__|s__|ASV_14489",715.275886600538,6.49657621317946,0.893359200074712,7.27207624059409,2.77016318014506e-07,1.55359985019802e-05,TRUE,22,"***","linda"
"k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae|g__|s__|ASV_1096","September - February","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae|g__|s__|ASV_1096",1604.68489500552,1.32670420072827,1.81440045647896,0.731208039543201,0.472369012817396,0.685785670252438,FALSE,22,"","linda"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Sufflavibacter|s__|ASV_4707","September - February","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Sufflavibacter|s__|ASV_4707",2474.09932823881,1.7287681781798,1.56878543419509,1.10197872857405,0.282381108593273,0.488541095329749,FALSE,22,"","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Aurantiacibacter|s__|ASV_6948","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Aurantiacibacter|s__|ASV_6948",13574.6865746222,1.64886825672757,0.386443305782746,4.26677919387882,0.000314469009524097,0.00308869915103445,TRUE,22,"**","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius|s__|ASV_10594","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Palleronia-Pseudomaribius|s__|ASV_10594",105.54887176469,8.27411595472485,0.853785870447535,9.69109028518795,2.12995055506019e-09,3.1854593856789e-07,TRUE,22,"***","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__|s__|ASV_1011","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__|s__|ASV_1011",105.54887176469,7.4780115621727,1.12606167424551,6.64085434501904,1.12048452824453e-06,4.23865587089971e-05,TRUE,22,"***","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__|s__|ASV_8954","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__|s__|ASV_8954",653.784518752027,5.70254192296752,1.18226830813834,4.82339066666437,8.08700883041392e-05,0.00122304650401541,TRUE,22,"**","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Limibaculum|s__|ASV_636","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Limibaculum|s__|ASV_636",1691.68402548198,3.5664579662922,1.19333586183436,2.98864559455203,0.00677035900126287,0.0283009416636641,TRUE,22,"*","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomicrobium|s__|ASV_13477","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomicrobium|s__|ASV_13477",105.54887176469,7.41500839939805,1.11949620482376,6.62352258761377,1.16515800314479e-06,4.23865587089971e-05,TRUE,22,"***","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__|s__|ASV_14979","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__|s__|ASV_14979",1283.40615724032,0.992800276445716,1.68055136943137,0.590758660820728,0.560702801466586,0.760214274519677,FALSE,22,"","linda"
"k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_7144","September - February","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_7144",2709.37063792107,3.22632021570209,1.2868513123875,2.50714296565956,0.020051734335063,0.0659791378129477,FALSE,22,"","linda"
"k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_11633","September - February","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_11633",1079.67694324117,5.44227852667068,0.909935004938903,5.9809530319543,5.09466032862915e-06,0.00013994720004765,TRUE,22,"***","linda"
"k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae|g__Rubrobacter|s__|ASV_10060","September - February","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae|g__Rubrobacter|s__|ASV_10060",414.758519594885,5.77681183867317,1.29003317663732,4.47803354463438,0.000187674513509728,0.00219660778420951,TRUE,22,"**","linda"
"k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_5842","September - February","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_5842",2402.86334335957,4.51158663938231,0.820630654292131,5.49770669153709,1.59292684949665e-05,0.000352945084619932,TRUE,22,"***","linda"
"k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_11225","September - February","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_11225",623.341193947271,6.50200417807825,0.925722309834688,7.0237090637249,4.7709777819587e-07,2.14057869817214e-05,TRUE,22,"***","linda"
"k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_12652","September - February","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_12652",1271.20127073977,5.46411224291742,0.95429290075157,5.7258230032038,9.27267880109082e-06,0.000231130104930893,TRUE,22,"***","linda"
"k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_8456","September - February","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_8456",5201.3708272221,2.8834589265684,0.651162730902299,4.42816947243412,0.000211985335804413,0.00232098418374586,TRUE,22,"**","linda"
"k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__Rubrivirga|s__|ASV_7122","September - February","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__Rubrivirga|s__|ASV_7122",126.757540679349,8.34780154499078,0.819426264463166,10.1873736625463,8.6021191041649e-10,1.92974205236766e-07,TRUE,22,"***","linda"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__|s__|ASV_7083","September - February","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__|s__|ASV_7083",16721.8636880302,-0.852368750753423,0.598626752005322,-1.42387347023516,0.168512614501765,0.338534297193099,FALSE,22,"","linda"
"k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_15235","September - February","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_15235",280.771093903952,7.61107231304526,0.691608691135956,11.0048824003993,2.05671337411587e-10,5.53667240311992e-08,TRUE,22,"***","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Pacificimonas|s__|ASV_12382","September - February","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Pacificimonas|s__|ASV_12382",1665.54437893539,4.23202223837399,1.20583265550702,3.50962649671693,0.00197787876371085,0.0112806136269272,TRUE,22,"*","linda"
"k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_10311","September - February","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_10311",638.414713379054,5.50592049116632,1.2081326406001,4.55738079258534,0.000154619797317399,0.00195739024364754,TRUE,22,"**","linda"
"k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae|g__|s__|ASV_11131","September - February","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae|g__|s__|ASV_11131",14429.5500116619,-2.40317808176626,0.93448848399569,-2.57165082601204,0.017402777452016,0.0593016163301609,FALSE,22,"","linda"
"k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter|s__|ASV_249","September - February","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter|s__|ASV_249",3350.9329693396,2.14277192587612,1.28005723381779,1.6739657175213,0.108297335324391,0.2425427842706,FALSE,22,"","linda"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella|s__|ASV_12463","September - February","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella|s__|ASV_12463",2030.45101751492,-2.87042520486595,0.997330124998014,-2.87810939719851,0.00873285557141861,0.0348665932482217,TRUE,22,"*","linda"
