"","by_group","Taxa","Env","Correlation","Pvalue","AdjPvalue","Significance"
"V44","All","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidetes_BD2-2","water_COND",-0.204572439344676,0.337615001590297,0.541960923605477,""
"V45","All","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae","water_COND",-0.434088958033889,0.0340542048522804,0.14209187919138,""
"V46","All","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Opitutales|f__Puniceicoccaceae","water_COND",0.0753777062182517,0.726294241542825,0.850395461768154,""
"V47","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae","water_COND",0.0714011467899714,0.740234340670376,0.854655421720371,""
"V48","All","k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia|o__Longimicrobiales|f__Longimicrobiaceae","water_COND",0.262254897786654,0.215714489327192,0.417732820601864,""
"V49","All","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Cryomorphaceae","water_COND",0.549504155028043,0.00541278306222569,0.0460715953668512,"*"
"V50","All","k__Bacteria|p__Balneolota|c__Balneolia|o__Balneolales|f__Balneolaceae","water_COND",-0.478610129300106,0.01798458861048,0.102849366116182,""
"V51","All","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Sporichthyaceae","water_COND",-0.137519057111725,0.521656532264599,0.699363702596495,""
"V52","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Alcanivoracaceae","water_COND",-0.0750223990677651,0.727536444538601,0.850395461768154,""
"V53","All","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Iamiaceae","water_COND",0.0535722855303676,0.803656875281196,0.885959085400355,""
"V54","All","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Geodermatophilaceae","water_COND",-0.325599860361966,0.120515790461049,0.310568199012997,""
"V55","All","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Synechococcales|f__Cyanobiaceae","water_COND",0.458792277183361,0.0241326401993494,0.116217714644235,""
"V56","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Salinisphaerales|f__Salinisphaeraceae","water_COND",-0.242470572833495,0.253627112800391,0.459542194479916,""
"V57","All","k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae","water_COND",0.109620775282319,0.610119804515457,0.772788322343822,""
"V58","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__KI89A_clade","water_COND",-0.054917968135618,0.798822260803229,0.885959085400355,""
"V59","All","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Flammeovirgaceae","water_COND",0.233130583370265,0.27293611890757,0.480385177435585,""
"V60","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Nitrincolaceae","water_COND",-0.340791202983766,0.103183546379116,0.281202644453199,""
"V61","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Ectothiorhodospirales|f__Ectothiorhodospiraceae","water_COND",-0.0323722317597645,0.880635512664071,0.913066848824504,""
"V62","All","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae","water_TDS",-0.138673084964319,0.518134350625242,0.698390009729165,""
"V63","All","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae","water_TDS",-0.00266778099894008,0.990129076078697,0.990129076078697,""
"V64","All","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae","water_TDS",0.233097663619959,0.273005783897819,0.480385177435585,""
"V65","All","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae","water_TDS",0.708019309708483,0.000108522283147103,0.00567416509026281,"**"
"V66","All","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae","water_TDS",-0.140160277740971,0.513612256018026,0.698390009729165,""
"V67","All","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae","water_TDS",-0.373922709991037,0.0718621412962033,0.230715295740442,""
"V68","All","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae","water_TDS",0.534844837050689,0.00708534208518823,0.0563746783299759,""
"V69","All","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae","water_TDS",-0.303011929657797,0.15006611857626,0.343276246243195,""
"V70","All","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae","water_TDS",0.035261605203974,0.870066138247863,0.913066848824504,""
"V71","All","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae","water_TDS",-0.515561613890339,0.00992221078357041,0.0685194178639013,""
"V72","All","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae","water_TDS",-0.383231576265847,0.0645276277885493,0.21551885574639,""
"V73","All","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae","water_TDS",0.551813876445438,0.00518225708239946,0.0451596688609096,"*"
"V74","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae","water_TDS",-0.286533602278101,0.174637753655144,0.368750979178068,""
"V75","All","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae","water_TDS",-0.185617445092007,0.385189402736475,0.584976437350829,""
"V76","All","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae","water_TDS",0.61077817337968,0.00152359581133005,0.0218599397349632,"*"
"V77","All","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae","water_TDS",0.106396545530241,0.620728911847683,0.783402695642248,""
"V78","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae","water_TDS",0.295353597358389,0.161160940252831,0.360270407109429,""
"V79","All","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae","water_TDS",0.0437969207211978,0.838976159938803,0.907943093078452,""
"V80","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","water_TDS",0.354864796044352,0.0888382475526018,0.256022036253955,""
"V81","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","water_TDS",-0.471931002554155,0.0198948699368771,0.107032572308245,""
"V82","All","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","water_TDS",0.608275782804343,0.00161261850503827,0.0218599397349632,"*"
"V83","All","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","water_TDS",-0.180408224111275,0.398899287167801,0.595906690218021,""
"V84","All","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","water_TDS",-0.216722009335668,0.309061645017336,0.516513982083767,""
"V85","All","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","water_TDS",-0.308752620210845,0.14211249602078,0.338479490520984,""
"V86","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","water_TDS",-0.0737764404914286,0.731897733488985,0.850395461768154,""
"V87","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","water_TDS",-0.0560095975153906,0.794905633510543,0.884302315698659,""
"V88","All","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","water_TDS",0.340536839300432,0.103457666156537,0.281202644453199,""
"V89","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","water_TDS",0.244855048742302,0.248843101464145,0.453117289233219,""
"V90","All","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Sulfurovaceae","water_TDS",-0.419854630060097,0.0410968997236837,0.15348433978437,""
"V91","All","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae","water_TDS",-0.0561257440377892,0.794489195632885,0.884302315698659,""
"V92","All","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Rubritaleaceae","water_TDS",0.23710483830249,0.264608832171151,0.474739375365889,""
"V93","All","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","water_TDS",0.301101434782658,0.152781716238304,0.347317441883349,""
"V94","All","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","water_TDS",-0.307583599674021,0.143707206717611,0.338479490520984,""
"V95","All","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","water_TDS",0.138911477406294,0.517408186673272,0.698390009729165,""
"V96","All","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","water_TDS",-0.346924327870751,0.0967354050116484,0.273046888450085,""
"V97","All","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae","water_TDS",0.258514966372164,0.222572099248768,0.422267433988462,""
"V98","All","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae","water_TDS",0.388036917606206,0.0609736124388027,0.21012590693581,""
"V99","All","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Mycobacteriales|f__Mycobacteriaceae","water_TDS",-0.13838186909182,0.51902208373315,0.698390009729165,""
"V100","All","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Gimesiaceae","water_TDS",-0.129488881959555,0.546477755459916,0.724677023544671,""
"V101","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pseudoalteromonadaceae","water_TDS",0.245843211098993,0.246877849298458,0.451786464216178,""
"V102","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Spongiibacteraceae","water_TDS",-0.564943549645043,0.00402254533045511,0.0385721675406957,"*"
"V103","All","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Rubinisphaeraceae","water_TDS",-0.332890327269662,0.111951563771237,0.292673373859091,""
"V104","All","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__DEV007","water_TDS",0.355051988677762,0.0886580936834418,0.256022036253955,""
"V105","All","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidetes_BD2-2","water_TDS",-0.156293934902247,0.465814281870421,0.653428386473511,""
"V106","All","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae","water_TDS",-0.424251063564984,0.038809290792064,0.147960421144744,""
"V107","All","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Opitutales|f__Puniceicoccaceae","water_TDS",0.125827700098083,0.557971917752731,0.734596121933452,""
"V108","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae","water_TDS",0.112092202307205,0.602038858910007,0.772788322343822,""
"V109","All","k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia|o__Longimicrobiales|f__Longimicrobiaceae","water_TDS",0.232241205886659,0.274822199102921,0.481267583118034,""
"V110","All","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Cryomorphaceae","water_TDS",0.545171655136214,0.0058684152481253,0.0486054586804864,"*"
"V111","All","k__Bacteria|p__Balneolota|c__Balneolia|o__Balneolales|f__Balneolaceae","water_TDS",-0.468555671835967,0.020921023833814,0.109387067473942,""
"V112","All","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Sporichthyaceae","water_TDS",-0.189615581619069,0.374851162023053,0.581336971612023,""
"V113","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Alcanivoracaceae","water_TDS",-0.0722197219884663,0.737358115252142,0.854028703108494,""
"V114","All","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Iamiaceae","water_TDS",-0.0109194576146727,0.959612552078503,0.967543234327086,""
"V115","All","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Geodermatophilaceae","water_TDS",-0.370891710340663,0.0743822571824759,0.23446275297262,""
"V116","All","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Synechococcales|f__Cyanobiaceae","water_TDS",0.494773494969042,0.013973067773976,0.0852357134212536,""
"V117","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Salinisphaerales|f__Salinisphaeraceae","water_TDS",-0.289810323157041,0.169542692813861,0.363331154598472,""
"V118","All","k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae","water_TDS",0.0592608084384634,0.78326949212824,0.880074740973766,""
"V119","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__KI89A_clade","water_TDS",-0.0393856344775229,0.855018113580076,0.909699504564848,""
"V120","All","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Flammeovirgaceae","water_TDS",0.278624723823988,0.187370682819252,0.387444462778792,""
"V121","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Nitrincolaceae","water_TDS",-0.338213255128212,0.105986679268108,0.284896868136244,""
"V122","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Ectothiorhodospirales|f__Ectothiorhodospiraceae","water_TDS",-0.0219434545440496,0.918936338879189,0.950086723247975,""
"V123","All","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae","water_ORP",0.163507260210225,0.445214731880213,0.631583689411465,""
"V124","All","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae","water_ORP",-0.0371067955670243,0.863327564618715,0.913066848824504,""
"V125","All","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae","water_ORP",-0.230793634063393,0.277909677563359,0.484356866610426,""
"V126","All","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae","water_ORP",-0.664794108952022,0.000394380788343181,0.00962289123557362,"**"
"V127","All","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae","water_ORP",0.259072566293636,0.221540580469228,0.422267433988462,""
"V128","All","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae","water_ORP",0.428784798700778,0.036556752597722,0.145213849122876,""
"V129","All","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae","water_ORP",-0.440575808198242,0.031180749625949,0.137509823311114,""
"V130","All","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae","water_ORP",0.214944750624708,0.313142889205246,0.516984982511241,""
"V131","All","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae","water_ORP",-0.421125314364734,0.0404250859423798,0.152531767576402,""
"V132","All","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae","water_ORP",0.604507890112169,0.001755031377902,0.0221497063555908,"*"
"V133","All","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae","water_ORP",0.337618097136518,0.106641723865206,0.284896868136244,""
"V134","All","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae","water_ORP",-0.460277361829301,0.0236200210752551,0.116093781672306,""
"V135","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae","water_ORP",0.239791228531406,0.259073284622879,0.467097646167358,""
"V136","All","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae","water_ORP",0.130078742897342,0.544636167205426,0.724677023544671,""
"V137","All","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae","water_ORP",-0.618571306072728,0.00127275047590228,0.0202533336600102,"*"
"V138","All","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae","water_ORP",0.207949281995026,0.32952556604286,0.536028254096386,""
"V139","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae","water_ORP",-0.164446231385353,0.442569299628482,0.63027378857597,""
"V140","All","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae","water_ORP",0.0337707840146571,0.875517005087586,0.913066848824504,""
"V141","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","water_ORP",0.0502924810745898,0.815469150168457,0.89359793102292,""
"V142","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","water_ORP",0.464148127157239,0.0223250731344828,0.11508417982001,""
"V143","All","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","water_ORP",-0.32491656812239,0.121342219832947,0.310568199012997,""
"V144","All","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","water_ORP",0.257765123535329,0.223964285647541,0.422267433988462,""
"V145","All","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","water_ORP",0.169766505026265,0.42773911299616,0.621240140303947,""
"V146","All","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","water_ORP",0.380218307517491,0.066835953052425,0.218410346582032,""
"V147","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","water_ORP",0.0881671955804176,0.682047517484074,0.821149313813063,""
"V148","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","water_ORP",-0.123054488253116,0.566750406196805,0.743479027483981,""
"V149","All","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","water_ORP",-0.188031800701853,0.378927214980305,0.58295731916779,""
"V150","All","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","water_ORP",-0.100738069637579,0.639525243737038,0.796550196781186,""
"V151","All","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Sulfurovaceae","water_ORP",0.388704048088764,0.0604923663473119,0.21012590693581,""
