"","Taxa","Method","Group","Letter","Significance"
"22","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae","anova","ColaDeBallena","a","a"
"23","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae","anova","EsteroZacatecas","a","a"
"24","k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae","anova","ColaDeBallena","a","a"
"25","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae","anova","ColaDeBallena","a","a"
"26","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae","anova","EsteroZacatecas","b","b"
"27","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae","anova","ColaDeBallena","a","a"
"28","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae","anova","EsteroZacatecas","b","b"
"29","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae","anova","EsteroZacatecas","a","a"
"30","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Xenococcaceae","anova","ColaDeBallena","b","b"
"31","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae","anova","ColaDeBallena","a","a"
"32","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae","anova","EsteroZacatecas","b","b"
"33","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae","anova","ColaDeBallena","a","a"
"34","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae","anova","EsteroZacatecas","a","a"
"35","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae","anova","EsteroZacatecas","a","a"
"36","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__|f__Neomegalonemataceae","anova","ColaDeBallena","b","b"
"37","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae","anova","ColaDeBallena","a","a"
"38","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae","anova","EsteroZacatecas","a","a"
"39","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae","anova","EsteroZacatecas","a","a"
"40","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae","anova","ColaDeBallena","a","a"
"41","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae","anova","ColaDeBallena","a","a"
"42","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae","anova","EsteroZacatecas","a","a"
"43","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","anova","EsteroZacatecas","a","a"
"44","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","anova","ColaDeBallena","a","a"
"45","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","anova","ColaDeBallena","a","a"
"46","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","anova","EsteroZacatecas","b","b"
"47","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","anova","EsteroZacatecas","a","a"
"48","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","anova","ColaDeBallena","b","b"
"49","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","anova","ColaDeBallena","a","a"
"50","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","anova","EsteroZacatecas","b","b"
"51","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","anova","ColaDeBallena","a","a"
"52","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","anova","EsteroZacatecas","a","a"
"53","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","anova","ColaDeBallena","a","a"
"54","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","anova","EsteroZacatecas","b","b"
"55","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","anova","EsteroZacatecas","a","a"
"56","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","anova","ColaDeBallena","a","a"
"57","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","anova","EsteroZacatecas","a","a"
"58","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","anova","ColaDeBallena","b","b"
"59","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","anova","EsteroZacatecas","a","a"
"60","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","anova","ColaDeBallena","b","b"
"61","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","anova","EsteroZacatecas","a","a"
"62","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","anova","ColaDeBallena","a","a"
"63","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Sulfurovaceae","anova","ColaDeBallena","a","a"
"64","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Sulfurovaceae","anova","EsteroZacatecas","b","b"
"65","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae","anova","ColaDeBallena","a","a"
"66","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae","anova","EsteroZacatecas","b","b"
"67","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Rubritaleaceae","anova","EsteroZacatecas","a","a"
"68","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Rubritaleaceae","anova","ColaDeBallena","a","a"
"69","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","anova","EsteroZacatecas","a","a"
"70","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","anova","ColaDeBallena","a","a"
"71","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae","anova","EsteroZacatecas","a","a"
"72","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae","anova","ColaDeBallena","a","a"
"73","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","anova","ColaDeBallena","a","a"
"74","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","anova","EsteroZacatecas","b","b"
"75","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","anova","EsteroZacatecas","a","a"
"76","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","anova","ColaDeBallena","a","a"
"77","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","anova","ColaDeBallena","a","a"
"78","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","anova","EsteroZacatecas","b","b"
"79","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae","anova","EsteroZacatecas","a","a"
"80","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae","anova","ColaDeBallena","a","a"
"81","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae","anova","EsteroZacatecas","a","a"
"82","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae","anova","ColaDeBallena","a","a"
"83","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Mycobacteriales|f__Mycobacteriaceae","anova","ColaDeBallena","a","a"
"84","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Mycobacteriales|f__Mycobacteriaceae","anova","EsteroZacatecas","a","a"
"85","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Gimesiaceae","anova","ColaDeBallena","a","a"
"86","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Gimesiaceae","anova","EsteroZacatecas","a","a"
"87","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pseudoalteromonadaceae","anova","EsteroZacatecas","a","a"
"88","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pseudoalteromonadaceae","anova","ColaDeBallena","b","b"
"89","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinomonadaceae","anova","EsteroZacatecas","a","a"
"90","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinomonadaceae","anova","ColaDeBallena","a","a"
"91","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Spongiibacteraceae","anova","ColaDeBallena","a","a"
"92","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Spongiibacteraceae","anova","EsteroZacatecas","b","b"
"93","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Rubinisphaeraceae","anova","ColaDeBallena","a","a"
"94","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Rubinisphaeraceae","anova","EsteroZacatecas","a","a"
"95","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__DEV007","anova","EsteroZacatecas","a","a"
"96","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__DEV007","anova","ColaDeBallena","b","b"
"97","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidetes_BD2-2","anova","ColaDeBallena","a","a"
"98","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidetes_BD2-2","anova","EsteroZacatecas","b","b"
"99","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae","anova","ColaDeBallena","a","a"
"100","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae","anova","EsteroZacatecas","b","b"
"101","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Opitutales|f__Puniceicoccaceae","anova","ColaDeBallena","a","a"
"102","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Opitutales|f__Puniceicoccaceae","anova","EsteroZacatecas","a","a"
"103","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhodomicrobiaceae","anova","ColaDeBallena","a","a"
"104","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhodomicrobiaceae","anova","EsteroZacatecas","a","a"
"105","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae","anova","ColaDeBallena","a","a"
"106","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae","anova","EsteroZacatecas","a","a"
"107","k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia|o__Longimicrobiales|f__Longimicrobiaceae","anova","ColaDeBallena","a","a"
"108","k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia|o__Longimicrobiales|f__Longimicrobiaceae","anova","EsteroZacatecas","a","a"
"109","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Cryomorphaceae","anova","EsteroZacatecas","a","a"
"110","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Cryomorphaceae","anova","ColaDeBallena","b","b"
"111","k__Bacteria|p__Balneolota|c__Balneolia|o__Balneolales|f__Balneolaceae","anova","ColaDeBallena","a","a"
"112","k__Bacteria|p__Balneolota|c__Balneolia|o__Balneolales|f__Balneolaceae","anova","EsteroZacatecas","b","b"
"113","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Sporichthyaceae","anova","ColaDeBallena","a","a"
"114","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Sporichthyaceae","anova","EsteroZacatecas","a","a"
"115","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Alcanivoracaceae","anova","ColaDeBallena","a","a"
"116","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Alcanivoracaceae","anova","EsteroZacatecas","b","b"
"117","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Iamiaceae","anova","ColaDeBallena","a","a"
"118","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Iamiaceae","anova","EsteroZacatecas","a","a"
"119","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Geodermatophilaceae","anova","ColaDeBallena","a","a"
"120","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Frankiales|f__Geodermatophilaceae","anova","EsteroZacatecas","b","b"
"121","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Blattabacteriaceae","anova","ColaDeBallena","a","a"
"122","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Blattabacteriaceae","anova","EsteroZacatecas","a","a"
"123","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Synechococcales|f__Cyanobiaceae","anova","EsteroZacatecas","a","a"
"124","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Synechococcales|f__Cyanobiaceae","anova","ColaDeBallena","b","b"
"125","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Salinisphaerales|f__Salinisphaeraceae","anova","ColaDeBallena","a","a"
"126","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Salinisphaerales|f__Salinisphaeraceae","anova","EsteroZacatecas","a","a"
"127","k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae","anova","EsteroZacatecas","a","a"
"128","k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae","anova","ColaDeBallena","b","b"
"129","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Phormidiaceae","anova","EsteroZacatecas","a","a"
"130","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Phormidiaceae","anova","ColaDeBallena","b","b"
"131","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__KI89A_clade","anova","ColaDeBallena","a","a"
"132","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__KI89A_clade","anova","EsteroZacatecas","b","b"
"133","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Flammeovirgaceae","anova","EsteroZacatecas","a","a"
"134","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Flammeovirgaceae","anova","ColaDeBallena","b","b"
"135","k__Bacteria|p__Bacillota|c__Bacilli|o__Bacillales|f__Bacillaceae","anova","EsteroZacatecas","a","a"
"136","k__Bacteria|p__Bacillota|c__Bacilli|o__Bacillales|f__Bacillaceae","anova","ColaDeBallena","a","a"
"137","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Nitrincolaceae","anova","ColaDeBallena","a","a"
"138","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Nitrincolaceae","anova","EsteroZacatecas","b","b"
"139","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Ectothiorhodospirales|f__Ectothiorhodospiraceae","anova","ColaDeBallena","a","a"
"140","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Ectothiorhodospirales|f__Ectothiorhodospiraceae","anova","EsteroZacatecas","b","b"
