"","Comparison","Taxa","kw.ep","kw.eBH","glm.ep","glm.eBH","P.adj","Significance","Method"
"PWY-8178|PWY-8178","February - September","PWY-8178|PWY-8178",0.0127245299250011,0.021861847709927,0.00295726943867204,0.00546582848968487,0.021861847709927,"*","ALDEx2_kw"
"PWY-6969|PWY-6969","February - September","PWY-6969|PWY-6969",0.000741256928503741,0.00258257908109322,0.000150469401145262,0.000467045199884626,0.00258257908109322,"**","ALDEx2_kw"
"PWY-6121|PWY-6121","February - September","PWY-6121|PWY-6121",0.00180412845068783,0.00477590947449613,0.000140337598587943,0.000447089427635822,0.00477590947449613,"**","ALDEx2_kw"
"PWY4FS-7|PWY4FS-7","February - September","PWY4FS-7|PWY4FS-7",0.000245129830355825,0.00128433112782898,1.55467548550934e-05,7.95803041139919e-05,0.00128433112782898,"**","ALDEx2_kw"
"PWY4FS-8|PWY4FS-8","February - September","PWY4FS-8|PWY4FS-8",0.0002440166703605,0.00127750372356388,1.55387546874621e-05,7.96812353908533e-05,0.00127750372356388,"**","ALDEx2_kw"
"PWY-3001|PWY-3001","February - September","PWY-3001|PWY-3001",0.00220927003407608,0.00551132327137104,0.000208590442666026,0.000607787288843899,0.00551132327137104,"**","ALDEx2_kw"
"PWY-5103|PWY-5103","February - September","PWY-5103|PWY-5103",0.00102403590632593,0.0032155997833181,8.08866465333947e-05,0.000289996046961338,0.0032155997833181,"**","ALDEx2_kw"
"PWY-7977|PWY-7977","February - September","PWY-7977|PWY-7977",0.00508099058292909,0.0102019426973286,0.000837506668831611,0.0018813219809253,0.0102019426973286,"*","ALDEx2_kw"
"THRESYN-PWY|THRESYN-PWY","February - September","THRESYN-PWY|THRESYN-PWY",0.00451373319561088,0.00931475938385811,0.000586658820963302,0.00141773661567233,0.00931475938385811,"**","ALDEx2_kw"
"PWY-5686|PWY-5686","February - September","PWY-5686|PWY-5686",0.0119825670022422,0.0207821722563176,0.00260468102761308,0.00488545434913828,0.0207821722563176,"*","ALDEx2_kw"
"PWY-7790|PWY-7790","February - September","PWY-7790|PWY-7790",0.0120721448749872,0.0208679244292886,0.00259979674327543,0.00487268820842447,0.0208679244292886,"*","ALDEx2_kw"
"PWY-7791|PWY-7791","February - September","PWY-7791|PWY-7791",0.0122942345411709,0.0211911072724226,0.00260668663563164,0.00488738111797411,0.0211911072724226,"*","ALDEx2_kw"
"BRANCHED-CHAIN-AA-SYN-PWY|BRANCHED-CHAIN-AA-SYN-PWY","February - September","BRANCHED-CHAIN-AA-SYN-PWY|BRANCHED-CHAIN-AA-SYN-PWY",0.00678075705157706,0.0128173438635614,0.00107718091643715,0.00229597776859786,0.0128173438635614,"*","ALDEx2_kw"
"PWY-6147|PWY-6147","February - September","PWY-6147|PWY-6147",0.0011163003930468,0.00340891616301201,6.14888942907094e-05,0.000234835374498117,0.00340891616301201,"**","ALDEx2_kw"
"DTDPRHAMSYN-PWY|DTDPRHAMSYN-PWY","February - September","DTDPRHAMSYN-PWY|DTDPRHAMSYN-PWY",0.151532403922587,0.191125703425998,0.0747298148496802,0.0997025989634302,0.191125703425998,"","ALDEx2_kw"
"COMPLETE-ARO-PWY|COMPLETE-ARO-PWY","February - September","COMPLETE-ARO-PWY|COMPLETE-ARO-PWY",0.00448359913128932,0.00928051195690846,0.000766827415824259,0.00175499612478935,0.00928051195690846,"**","ALDEx2_kw"
"CALVIN-PWY|CALVIN-PWY","February - September","CALVIN-PWY|CALVIN-PWY",0.00124899925602305,0.00368248119371826,9.21140819419875e-05,0.000320835452517315,0.00368248119371826,"**","ALDEx2_kw"
"PWY-6385|PWY-6385","February - September","PWY-6385|PWY-6385",0.00240932491016871,0.00588028565356523,0.000290964581622682,0.00079346521314435,0.00588028565356523,"**","ALDEx2_kw"
"SULFATE-CYS-PWY|SULFATE-CYS-PWY","February - September","SULFATE-CYS-PWY|SULFATE-CYS-PWY",0.0480916634243373,0.0692792195708083,0.0118661964175858,0.0189966628854066,0.0692792195708083,"","ALDEx2_kw"
"PWY-2942|PWY-2942","February - September","PWY-2942|PWY-2942",0.00437135364892501,0.00911348796955609,0.000717955194628349,0.00166751853876747,0.00911348796955609,"**","ALDEx2_kw"
"P42-PWY|P42-PWY","February - September","P42-PWY|P42-PWY",0.00138448437775019,0.00389907242648711,0.00019260359557769,0.000568399337109895,0.00389907242648711,"**","ALDEx2_kw"
"PWY-7228|PWY-7228","February - September","PWY-7228|PWY-7228",0.00146900224506527,0.00413827851717891,0.000143204986326376,0.000452925835958483,0.00413827851717891,"**","ALDEx2_kw"
"PWY-7953|PWY-7953","February - September","PWY-7953|PWY-7953",0.00204465584046804,0.00522246957887686,0.000203274058824697,0.000595241253085129,0.00522246957887686,"**","ALDEx2_kw"
"GLYCOLYSIS|GLYCOLYSIS","February - September","GLYCOLYSIS|GLYCOLYSIS",0.00344838272249927,0.00766458002812515,0.000858836833674903,0.00191129353628378,0.00766458002812515,"**","ALDEx2_kw"
"PWY-7220|PWY-7220","February - September","PWY-7220|PWY-7220",0.00808938017001108,0.0147834297275893,0.00147529507809907,0.00297642180411296,0.0147834297275893,"*","ALDEx2_kw"
"PWY-7222|PWY-7222","February - September","PWY-7222|PWY-7222",0.00794429502512732,0.0145619222382499,0.00145216092628633,0.00294136593542956,0.0145619222382499,"*","ALDEx2_kw"
"POLYISOPRENSYN-PWY|POLYISOPRENSYN-PWY","February - September","POLYISOPRENSYN-PWY|POLYISOPRENSYN-PWY",0.0150620948060063,0.0253766155487886,0.00590153687066527,0.0101443916251095,0.0253766155487886,"*","ALDEx2_kw"
"PWY-5097|PWY-5097","February - September","PWY-5097|PWY-5097",0.00533569994078822,0.0105864692076961,0.000990346344180427,0.00214475993900253,0.0105864692076961,"*","ALDEx2_kw"
"PWY-6125|PWY-6125","February - September","PWY-6125|PWY-6125",0.00179657297945178,0.0047637672472195,0.000180224901167652,0.000541744100874101,0.0047637672472195,"**","ALDEx2_kw"
"PWY-5130|PWY-5130","February - September","PWY-5130|PWY-5130",0.000104377686912469,0.000809037259040664,1.2376234843534e-06,1.07117720315349e-05,0.000809037259040664,"***","ALDEx2_kw"
"PWY-6387|PWY-6387","February - September","PWY-6387|PWY-6387",0.0029193742000453,0.00676123201094914,0.000390967708778331,0.00101426623454414,0.00676123201094914,"**","ALDEx2_kw"
"PWY-841|PWY-841","February - September","PWY-841|PWY-841",0.00298014033362692,0.00685289928669764,0.000428007996024219,0.00109331032529236,0.00685289928669764,"**","ALDEx2_kw"
"PWY-7221|PWY-7221","February - September","PWY-7221|PWY-7221",0.000689362526768101,0.00245848287672082,4.3291515954037e-05,0.00017914623778756,0.00245848287672082,"**","ALDEx2_kw"
"ARO-PWY|ARO-PWY","February - September","ARO-PWY|ARO-PWY",0.00470903189440719,0.00962338007396029,0.000821859508493738,0.00185448607413715,0.00962338007396029,"**","ALDEx2_kw"
"PWY-5484|PWY-5484","February - September","PWY-5484|PWY-5484",0.00448619161548967,0.00928821566431824,0.00124453786859477,0.00257564651228515,0.00928821566431824,"**","ALDEx2_kw"
"PEPTIDOGLYCANSYN-PWY|PEPTIDOGLYCANSYN-PWY","February - September","PEPTIDOGLYCANSYN-PWY|PEPTIDOGLYCANSYN-PWY",0.00220748343155391,0.00552361194852071,0.0002499739780439,0.000700326364920885,0.00552361194852071,"**","ALDEx2_kw"
"DAPLYSINESYN-PWY|DAPLYSINESYN-PWY","February - September","DAPLYSINESYN-PWY|DAPLYSINESYN-PWY",0.00100357716221684,0.00316912357201912,0.000126801489807085,0.000413014688771056,0.00316912357201912,"**","ALDEx2_kw"
"FAO-PWY|FAO-PWY","February - September","FAO-PWY|FAO-PWY",4.08664971770789e-05,0.000606887481527096,2.71776400225337e-07,3.15891035585856e-06,0.000606887481527096,"***","ALDEx2_kw"
"GLUCOSE1PMETAB-PWY|GLUCOSE1PMETAB-PWY","February - September","GLUCOSE1PMETAB-PWY|GLUCOSE1PMETAB-PWY",0.00020718391437056,0.00115757410268298,2.11442296136163e-05,0.000101969199086395,0.00115757410268298,"**","ALDEx2_kw"
"COLANSYN-PWY|COLANSYN-PWY","February - September","COLANSYN-PWY|COLANSYN-PWY",0.0127213674638047,0.0219130671916976,0.00510039987250877,0.00894357809756741,0.0219130671916976,"*","ALDEx2_kw"
"PWY-6386|PWY-6386","February - September","PWY-6386|PWY-6386",0.00609798736226087,0.0117408655515941,0.00109455292273622,0.00232604103556743,0.0117408655515941,"*","ALDEx2_kw"
"PWY0-162|PWY0-162","February - September","PWY0-162|PWY0-162",0.00654906081729427,0.0124305711118194,0.00098956032596232,0.00214804488396383,0.0124305711118194,"*","ALDEx2_kw"
"PWY-6163|PWY-6163","February - September","PWY-6163|PWY-6163",0.00181769171036115,0.00478882222147671,0.000218348238737167,0.000628878312851808,0.00478882222147671,"**","ALDEx2_kw"
"PWY-724|PWY-724","February - September","PWY-724|PWY-724",0.00501250006224054,0.0100777073762801,0.000777869889953906,0.00177619362466453,0.0100777073762801,"*","ALDEx2_kw"
"PWY-6628|PWY-6628","February - September","PWY-6628|PWY-6628",0.00482145406396104,0.00979676355535027,0.00093156439914666,0.00204104047216636,0.00979676355535027,"**","ALDEx2_kw"
"PWY-5189|PWY-5189","February - September","PWY-5189|PWY-5189",0.0050880483664245,0.0102149717383764,0.000677785877528277,0.00159826456970911,0.0102149717383764,"*","ALDEx2_kw"
"PWY-6630|PWY-6630","February - September","PWY-6630|PWY-6630",0.00286934440636918,0.00668257975364287,0.000479325808384547,0.00120009238736736,0.00668257975364287,"**","ALDEx2_kw"
"PWY-7208|PWY-7208","February - September","PWY-7208|PWY-7208",0.00632278813071124,0.0120797269953308,0.00101198345800456,0.002186479700429,0.0120797269953308,"*","ALDEx2_kw"
"GLUCONEO-PWY|GLUCONEO-PWY","February - September","GLUCONEO-PWY|GLUCONEO-PWY",0.00572549483626983,0.0111845080729375,0.00161909111264576,0.00322115667116922,0.0111845080729375,"*","ALDEx2_kw"
"HISTSYN-PWY|HISTSYN-PWY","February - September","HISTSYN-PWY|HISTSYN-PWY",0.000426656769791016,0.00183653415744625,1.76669958571e-05,8.84080728826956e-05,0.00183653415744625,"**","ALDEx2_kw"
"PWY-5384|PWY-5384","February - September","PWY-5384|PWY-5384",0.000151730281841507,0.000982038130736893,3.46333570969417e-06,2.41117260675543e-05,0.000982038130736893,"***","ALDEx2_kw"
"PWY-5188|PWY-5188","February - September","PWY-5188|PWY-5188",0.00847883302213791,0.0154171929266588,0.00144053428487936,0.00291720129263937,0.0154171929266588,"*","ALDEx2_kw"
"PENTOSE-P-PWY|PENTOSE-P-PWY","February - September","PENTOSE-P-PWY|PENTOSE-P-PWY",0.000726691014785135,0.00256019902045843,5.50792799188525e-05,0.000216190095687028,0.00256019902045843,"**","ALDEx2_kw"
"SO4ASSIM-PWY|SO4ASSIM-PWY","February - September","SO4ASSIM-PWY|SO4ASSIM-PWY",0.0227263767155414,0.0363573157954906,0.00657800042904588,0.0112668777574502,0.0363573157954906,"*","ALDEx2_kw"
"PWY-5345|PWY-5345","February - September","PWY-5345|PWY-5345",0.00508297679249311,0.0102043608743409,0.00100590488317516,0.00217433532554463,0.0102043608743409,"*","ALDEx2_kw"
"PWY1ZNC-1|PWY1ZNC-1","February - September","PWY1ZNC-1|PWY1ZNC-1",0.0216709201179832,0.0348489318284148,0.00609511468408067,0.0105209649032904,0.0348489318284148,"*","ALDEx2_kw"
"GLUTORN-PWY|GLUTORN-PWY","February - September","GLUTORN-PWY|GLUTORN-PWY",0.00488400106686173,0.00991557025315363,0.000954560755893503,0.0020832356968901,0.00991557025315363,"**","ALDEx2_kw"
"PWY-7345|PWY-7345","February - September","PWY-7345|PWY-7345",5.07145745899121e-05,0.000629255394054776,3.85770036258462e-07,4.08846778914778e-06,0.000629255394054776,"***","ALDEx2_kw"
"COA-PWY|COA-PWY","February - September","COA-PWY|COA-PWY",0.00601979841510734,0.01162135828547,0.00129972880541694,0.00267278734870113,0.01162135828547,"*","ALDEx2_kw"
"PWY-6353|PWY-6353","February - September","PWY-6353|PWY-6353",0.000325725774337415,0.00155211107030801,9.63876095319992e-06,5.48644346908046e-05,0.00155211107030801,"**","ALDEx2_kw"
"COA-PWY-1|COA-PWY-1","February - September","COA-PWY-1|COA-PWY-1",0.00425780118457114,0.00893636210962784,0.000769634784973256,0.00175438476484477,0.00893636210962784,"**","ALDEx2_kw"
"PWY-6823|PWY-6823","February - September","PWY-6823|PWY-6823",0.00195696411113211,0.0050664149464873,0.000203824679100455,0.000596630777524924,0.0050664149464873,"**","ALDEx2_kw"
"ANAGLYCOLYSIS-PWY|ANAGLYCOLYSIS-PWY","February - September","ANAGLYCOLYSIS-PWY|ANAGLYCOLYSIS-PWY",4.96696159205902e-05,0.000623539463328847,2.47798550359182e-07,2.94937894593966e-06,0.000623539463328847,"***","ALDEx2_kw"
"PWY-7851|PWY-7851","February - September","PWY-7851|PWY-7851",0.00476832706549683,0.00972045346349176,0.000875021821862379,0.00194456176235411,0.00972045346349176,"**","ALDEx2_kw"
"PWY-6124|PWY-6124","February - September","PWY-6124|PWY-6124",0.0044438277097105,0.00923988494255595,0.000906578902274282,0.00200071830090415,0.00923988494255595,"**","ALDEx2_kw"
"RIBOSYN2-PWY|RIBOSYN2-PWY","February - September","RIBOSYN2-PWY|RIBOSYN2-PWY",0.00244216902904173,0.00591606969891762,0.000351811278776687,0.000928280458550893,0.00591606969891762,"**","ALDEx2_kw"
"PWY-6123|PWY-6123","February - September","PWY-6123|PWY-6123",0.00296023925103367,0.00680585182195443,0.000449079372733873,0.00113755431227561,0.00680585182195443,"**","ALDEx2_kw"
"PWY-5154|PWY-5154","February - September","PWY-5154|PWY-5154",0.000851931903998824,0.00282875575720935,9.83270880709694e-05,0.000336733013552268,0.00282875575720935,"**","ALDEx2_kw"
"PWY-7323|PWY-7323","February - September","PWY-7323|PWY-7323",0.0364167091065839,0.0546985817380621,0.018814962625552,0.0284812508128228,0.0546985817380621,"","ALDEx2_kw"
"FOLSYN-PWY|FOLSYN-PWY","February - September","FOLSYN-PWY|FOLSYN-PWY",0.0186175682563526,0.0304805039714712,0.00425811446023465,0.00758013533694408,0.0304805039714712,"*","ALDEx2_kw"
"PPGPPMET-PWY|PPGPPMET-PWY","February - September","PPGPPMET-PWY|PPGPPMET-PWY",0.000495338661898117,0.00200568363259848,1.35028080417357e-05,7.17949962035944e-05,0.00200568363259848,"**","ALDEx2_kw"
"ARGSYNBSUB-PWY|ARGSYNBSUB-PWY","February - September","ARGSYNBSUB-PWY|ARGSYNBSUB-PWY",0.000470549886944035,0.00192759563209441,5.89164771285422e-05,0.000224788994537776,0.00192759563209441,"**","ALDEx2_kw"
"ARGSYN-PWY|ARGSYN-PWY","February - September","ARGSYN-PWY|ARGSYN-PWY",0.0012853966675502,0.00376484539493221,0.000139112403670058,0.000442918277755809,0.00376484539493221,"**","ALDEx2_kw"
"PANTO-PWY|PANTO-PWY","February - September","PANTO-PWY|PANTO-PWY",0.0065784249688121,0.0124637407443831,0.00135190438083738,0.00276527061824999,0.0124637407443831,"*","ALDEx2_kw"
"TRNA-CHARGING-PWY|TRNA-CHARGING-PWY","February - September","TRNA-CHARGING-PWY|TRNA-CHARGING-PWY",0.0827021794498659,0.111345510420888,0.0337569191114358,0.0480203816056258,0.111345510420888,"","ALDEx2_kw"
"GLYCOGENSYNTH-PWY|GLYCOGENSYNTH-PWY","February - September","GLYCOGENSYNTH-PWY|GLYCOGENSYNTH-PWY",0.0285819707467472,0.0446390841000614,0.00889370842229965,0.0147151309816812,0.0446390841000614,"*","ALDEx2_kw"
"P23-PWY|P23-PWY","February - September","P23-PWY|P23-PWY",0.801696107650314,0.833140333439676,0.838107083427563,0.867064488789928,0.833140333439676,"","ALDEx2_kw"
"PWY-6612|PWY-6612","February - September","PWY-6612|PWY-6612",0.0262768210958729,0.0411044235269378,0.0056997710929323,0.00985287568879045,0.0411044235269378,"*","ALDEx2_kw"
"PWY-7234|PWY-7234","February - September","PWY-7234|PWY-7234",0.00216882292816422,0.00545266732752747,0.000205046488707639,0.000601130573051122,0.00545266732752747,"**","ALDEx2_kw"
"PWY-3841|PWY-3841","February - September","PWY-3841|PWY-3841",0.00614604619625429,0.0118167483197962,0.00162223929558297,0.00322588528878052,0.0118167483197962,"*","ALDEx2_kw"
"PWY-5989|PWY-5989","February - September","PWY-5989|PWY-5989",0.786875785490513,0.821197980401189,0.662360972597405,0.712421597393047,0.821197980401189,"","ALDEx2_kw"
"OANTIGEN-PWY|OANTIGEN-PWY","February - September","OANTIGEN-PWY|OANTIGEN-PWY",0.000453367081960626,0.0018982252583796,4.27501880583831e-05,0.000177350394399407,0.0018982252583796,"**","ALDEx2_kw"
"PWY-7400|PWY-7400","February - September","PWY-7400|PWY-7400",0.000420686758775527,0.00180735092672025,3.7528746367682e-05,0.000160159190945141,0.00180735092672025,"**","ALDEx2_kw"
"PWY-6609|PWY-6609","February - September","PWY-6609|PWY-6609",3.31911954838182e-05,0.000597676520934453,3.3281947140734e-07,3.63397123957048e-06,0.000597676520934453,"***","ALDEx2_kw"
"PWY-821|PWY-821","February - September","PWY-821|PWY-821",0.00234324005657435,0.00576089853095991,0.000503549073562499,0.00125338523557318,0.00576089853095991,"**","ALDEx2_kw"
"PWY-6700|PWY-6700","February - September","PWY-6700|PWY-6700",0.406603444896307,0.462399152222966,0.35030111201448,0.404595150451991,0.462399152222966,"","ALDEx2_kw"
"PWY-7117|PWY-7117","February - September","PWY-7117|PWY-7117",0.00510871674301795,0.0102285324050347,0.000661549333174484,0.00156379877561868,0.0102285324050347,"*","ALDEx2_kw"
"PWY-5121|PWY-5121","February - September","PWY-5121|PWY-5121",0.000237575050931616,0.00125984277900943,1.25025478233537e-05,6.67803617148329e-05,0.00125984277900943,"**","ALDEx2_kw"
"PWY-6606|PWY-6606","February - September","PWY-6606|PWY-6606",0.00220135068895013,0.0055093033732,0.000198653376899766,0.000587397185979115,0.0055093033732,"**","ALDEx2_kw"
"PWY-6608|PWY-6608","February - September","PWY-6608|PWY-6608",0.00225332309599686,0.00560414468379045,0.000201838307059895,0.000594806263326437,0.00560414468379045,"**","ALDEx2_kw"
"HSERMETANA-PWY|HSERMETANA-PWY","February - September","HSERMETANA-PWY|HSERMETANA-PWY",0.00842633089088563,0.0153379073218081,0.00252354887134724,0.00475122977007008,0.0153379073218081,"*","ALDEx2_kw"
"1CMET2-PWY|1CMET2-PWY","February - September","1CMET2-PWY|1CMET2-PWY",0.104523886084604,0.137248521844521,0.0660104767992381,0.0887984878181616,0.137248521844521,"","ALDEx2_kw"
"NONMEVIPP-PWY|NONMEVIPP-PWY","February - September","NONMEVIPP-PWY|NONMEVIPP-PWY",7.150985879017e-05,0.000695103524279292,1.75657931049754e-06,1.41814772438909e-05,0.000695103524279292,"***","ALDEx2_kw"
"PWY-7560|PWY-7560","February - September","PWY-7560|PWY-7560",6.87322323011007e-05,0.000689844434738354,1.63384732185449e-06,1.34388421031828e-05,0.000689844434738354,"***","ALDEx2_kw"
"PWY-622|PWY-622","February - September","PWY-622|PWY-622",0.00137119980432694,0.00393948179843243,0.000115096674360612,0.000382916211672555,0.00393948179843243,"**","ALDEx2_kw"
"ARGININE-SYN4-PWY|ARGININE-SYN4-PWY","February - September","ARGININE-SYN4-PWY|ARGININE-SYN4-PWY",0.00613518670394529,0.0118190582036283,0.00123228431351158,0.00256581850931071,0.0118190582036283,"*","ALDEx2_kw"
"UDPNAGSYN-PWY|UDPNAGSYN-PWY","February - September","UDPNAGSYN-PWY|UDPNAGSYN-PWY",0.00011729080966065,0.000857977436941874,8.47340155328172e-06,4.86060921793103e-05,0.000857977436941874,"***","ALDEx2_kw"
"PWY-5918|PWY-5918","February - September","PWY-5918|PWY-5918",0.0765231801785165,0.103984049477387,0.018692390542607,0.0283216469616053,0.103984049477387,"","ALDEx2_kw"
"PWY0-1296|PWY0-1296","February - September","PWY0-1296|PWY0-1296",0.000129379430426751,0.000900884582277483,3.41749320243931e-06,2.37169964196905e-05,0.000900884582277483,"***","ALDEx2_kw"
"PANTOSYN-PWY|PANTOSYN-PWY","February - September","PANTOSYN-PWY|PANTOSYN-PWY",0.0232043033925965,0.037016160826154,0.0116473880077168,0.0186537677463709,0.037016160826154,"*","ALDEx2_kw"
"FERMENTATION-PWY|FERMENTATION-PWY","February - September","FERMENTATION-PWY|FERMENTATION-PWY",0.00198871035654894,0.00510347144377438,0.000238017449949643,0.000675454050046631,0.00510347144377438,"**","ALDEx2_kw"
"PWY-7392|PWY-7392","February - September","PWY-7392|PWY-7392",0.000549329506733866,0.00213634985954239,2.09277882708852e-05,0.000101681439626163,0.00213634985954239,"**","ALDEx2_kw"
"PWY-7357|PWY-7357","February - September","PWY-7357|PWY-7357",8.40367259231822e-05,0.000738578684802703,1.42332765258959e-06,1.19338371181283e-05,0.000738578684802703,"***","ALDEx2_kw"
"PWY-5855|PWY-5855","February - September","PWY-5855|PWY-5855",9.37663248777102e-05,0.000767496014773927,1.31230818628326e-06,1.11691821282532e-05,0.000767496014773927,"***","ALDEx2_kw"
"PWY-6270|PWY-6270","February - September","PWY-6270|PWY-6270",0.00015428814211677,0.000988266397989577,3.91239882271508e-06,2.65698790584127e-05,0.000988266397989577,"***","ALDEx2_kw"
"PYRIDNUCSYN-PWY|PYRIDNUCSYN-PWY","February - September","PYRIDNUCSYN-PWY|PYRIDNUCSYN-PWY",0.000863376016862999,0.00284874436209836,0.000165207004707084,0.000503075251504217,0.00284874436209836,"**","ALDEx2_kw"
"PWY-702|PWY-702","February - September","PWY-702|PWY-702",0.0969092657441669,0.128393223981877,0.0340965445077393,0.0485909386089571,0.128393223981877,"","ALDEx2_kw"
"P4-PWY|P4-PWY","February - September","P4-PWY|P4-PWY",3.83062795835419e-05,0.0005981828068513,6.47518519044594e-09,1.72296017264941e-07,0.0005981828068513,"***","ALDEx2_kw"
"PWY-6897|PWY-6897","February - September","PWY-6897|PWY-6897",0.00134149093355848,0.00385662566271207,0.000193675170703673,0.00057122420483049,0.00385662566271207,"**","ALDEx2_kw"
"PWY-6901|PWY-6901","February - September","PWY-6901|PWY-6901",0.00110572238487285,0.00339953908168046,9.01109369619018e-05,0.000316879126183437,0.00339953908168046,"**","ALDEx2_kw"
"PWY0-781|PWY0-781","February - September","PWY0-781|PWY0-781",3.9164283207955e-05,0.000597991110767357,7.20586792032073e-09,1.8739164581227e-07,0.000597991110767357,"***","ALDEx2_kw"
"GLYCOLYSIS-E-D|GLYCOLYSIS-E-D","February - September","GLYCOLYSIS-E-D|GLYCOLYSIS-E-D",0.000568170623471252,0.00219728750837105,3.89565078090727e-05,0.000166528032381644,0.00219728750837105,"**","ALDEx2_kw"
"PWY-5505|PWY-5505","February - September","PWY-5505|PWY-5505",0.0317388524279206,0.0485992395026978,0.0106912000504906,0.0173268246086249,0.0485992395026978,"*","ALDEx2_kw"
"PWY-6859|PWY-6859","February - September","PWY-6859|PWY-6859",0.00228027909511826,0.00565251663706119,0.000300595597832803,0.000816179691739212,0.00565251663706119,"**","ALDEx2_kw"
"PWY66-409|PWY66-409","February - September","PWY66-409|PWY66-409",0.000480158358196046,0.00196991577500968,2.02804778381187e-05,9.87351170569561e-05,0.00196991577500968,"**","ALDEx2_kw"
"PWY-6703|PWY-6703","February - September","PWY-6703|PWY-6703",0.052668764013818,0.0751163784599944,0.0199170152115426,0.0300644159469395,0.0751163784599944,"","ALDEx2_kw"
"PWY-241|PWY-241","February - September","PWY-241|PWY-241",0.000481586003234561,0.00194224215963101,3.34825097458613e-05,0.000147652417729047,0.00194224215963101,"**","ALDEx2_kw"
