"","by_group","Taxa","Env","Correlation","Pvalue","AdjPvalue","Significance"
"V51","All","se.chao1","salinity",0.288323555413423,0.171841504692443,0.727799313991523,""
"V52","All","ACE","salinity",-0.077408134032563,0.719208504955132,0.985400022669067,""
"V53","All","se.ACE","salinity",-0.114807569576386,0.593212448977834,0.985400022669067,""
"V54","All","Shannon","salinity",-0.0730593624576999,0.734411422662536,0.985400022669067,""
"V55","All","Simpson","salinity",-0.123505112726112,0.565319792850142,0.985400022669067,""
"V56","All","InvSimpson","salinity",-0.123505112726112,0.565319792850142,0.985400022669067,""
"V57","All","Fisher","salinity",-0.108719289371577,0.613078539719143,0.985400022669067,""
"V58","All","Pielou","salinity",-0.0743639939301588,0.729840078917281,0.985400022669067,""
"V59","All","Coverage","salinity",-0.21405264809262,0.315203862147355,0.985400022669067,""
"V60","All","PD","salinity",-0.172646231522065,0.419825659240804,0.985400022669067,""
"V61","All","Observed","temperature",-0.612440249324534,0.00146681899925405,0.0221610876294948,"*"
"V62","All","Chao1","temperature",-0.602000926892865,0.00185561902928238,0.0221610876294948,"*"
"V63","All","se.chao1","temperature",0.166159215370719,0.437764798771826,0.985400022669067,""
"V64","All","ACE","temperature",-0.5946064068371,0.00218143921479313,0.0221610876294948,"*"
"V65","All","se.ACE","temperature",-0.600261039820921,0.00192828421549103,0.0221610876294948,"*"
"V66","All","Shannon","temperature",-0.607655559876686,0.00163535777748392,0.0221610876294948,"*"
"V67","All","Simpson","temperature",-0.523706008655354,0.00862689226560421,0.0621136243123503,""
"V68","All","InvSimpson","temperature",-0.523706008655354,0.00862689226560421,0.0621136243123503,""
"V69","All","Fisher","temperature",-0.612440249324534,0.00146681899925405,0.0221610876294948,"*"
"V70","All","Pielou","temperature",-0.58895177385328,0.00246234306994387,0.0221610876294948,"*"
"V71","All","Coverage","temperature",0.159268929503916,0.457259355809674,0.985400022669067,""
"V72","All","PD","temperature",-0.659417200267041,0.000456523354959677,0.0221610876294948,"*"
