"","by_group","Taxa","Env","Correlation","Pvalue","AdjPvalue","Significance"
"V40","All","ACE","sed_orgN",-0.0424052095644132,0.895893230569532,1,""
"V41","All","se.ACE","sed_orgN",-0.0565402794192176,0.861449282203162,1,""
"V42","All","Shannon","sed_orgN",-0.0706753492740219,0.827225546701578,1,""
"V43","All","Simpson","sed_orgN",-0.0282701397096088,0.930503034736568,1,""
"V44","All","InvSimpson","sed_orgN",-0.0282701397096088,0.930503034736568,1,""
"V45","All","Fisher","sed_orgN",0,1,1,""
"V46","All","Pielou","sed_orgN",0,1,1,""
"V47","All","Coverage","sed_orgN",0.297356776670011,0.347914769451155,1,""
"V48","All","PD","sed_orgN",0.0424052095644132,0.895893230569532,1,""
"V49","All","Observed","sed_P",-0.169620838257653,0.598177877167388,1,""
"V50","All","Chao1","sed_P",-0.197890977967261,0.537551341343965,1,""
"V51","All","se.chao1","sed_P",0.0848104191288263,0.793275590303797,1,""
"V52","All","ACE","sed_P",-0.197890977967261,0.537551341343965,1,""
"V53","All","se.ACE","sed_P",-0.155485768402848,0.629428153779474,1,""
"V54","All","Shannon","sed_P",-0.169620838257653,0.598177877167388,1,""
"V55","All","Simpson","sed_P",-0.296836466950892,0.348799547500811,1,""
"V56","All","InvSimpson","sed_P",-0.296836466950892,0.348799547500811,1,""
"V57","All","Fisher","sed_P",-0.169620838257653,0.598177877167388,1,""
"V58","All","Pielou","sed_P",-0.12721562869324,0.693588197372695,1,""
"V59","All","Coverage","sed_P",0.113278772064766,0.725942906254653,1,""
"V60","All","PD","sed_P",-0.197890977967261,0.537551341343965,1,""
"V61","All","Observed","sed_K",0.282701397096088,0.373291908007589,1,""
"V62","All","Chao1","sed_K",0.268566327241283,0.398650165089997,1,""
"V63","All","se.chao1","sed_K",0.0565402794192176,0.861449282203162,1,""
"V64","All","ACE","sed_K",0.268566327241283,0.398650165089997,1,""
"V65","All","se.ACE","sed_K",0.268566327241283,0.398650165089997,1,""
"V66","All","Shannon","sed_K",0.254431257386479,0.424852100124993,1,""
"V67","All","Simpson","sed_K",0.339241676515305,0.280694884608785,1,""
"V68","All","InvSimpson","sed_K",0.339241676515305,0.280694884608785,1,""
"V69","All","Fisher","sed_K",0.282701397096088,0.373291908007589,1,""
"V70","All","Pielou","sed_K",0.254431257386479,0.424852100124993,1,""
"V71","All","Coverage","sed_K",-0.0707992325404789,0.826926734050404,1,""
"V72","All","PD","sed_K",0.254431257386479,0.424852100124993,1,""
"V73","All","Observed","sed_sand",0.120154799019841,0.709925069003446,1,""
"V74","All","Chao1","sed_sand",0.120154799019841,0.709925069003446,1,""
"V75","All","se.chao1","sed_sand",0.315406347427082,0.317970725506402,1,""
"V76","All","ACE","sed_sand",0.120154799019841,0.709925069003446,1,""
"V77","All","se.ACE","sed_sand",0.180232198529761,0.57511723732963,1,""
"V78","All","Shannon","sed_sand",0.165212848652281,0.60785960913881,1,""
"V79","All","Simpson","sed_sand",0.0750967493874004,0.816574200380252,1,""
"V80","All","InvSimpson","sed_sand",0.0750967493874004,0.816574200380252,1,""
"V81","All","Fisher","sed_sand",0.120154799019841,0.709925069003446,1,""
"V82","All","Pielou","sed_sand",0.135174148897321,0.67531713654678,1,""
"V83","All","Coverage","sed_sand",-0.27082217773377,0.394545989191137,1,""
"V84","All","PD","sed_sand",0.0150193498774801,0.963049433535114,1,""
"V85","All","Observed","sed_silt",0.113080558838435,0.726406179093175,1,""
"V86","All","Chao1","sed_silt",0.0848104191288263,0.793275590303797,1,""
"V87","All","se.chao1","sed_silt",0.183755908112457,0.567538685508491,1,""
"V88","All","ACE","sed_silt",0.0848104191288263,0.793275590303797,1,""
"V89","All","se.ACE","sed_silt",0.0848104191288263,0.793275590303797,1,""
"V90","All","Shannon","sed_silt",0.0706753492740219,0.827225546701578,1,""
"V91","All","Simpson","sed_silt",-0.183755908112457,0.567538685508492,1,""
"V92","All","InvSimpson","sed_silt",-0.183755908112457,0.567538685508492,1,""
"V93","All","Fisher","sed_silt",0.113080558838435,0.726406179093175,1,""
"V94","All","Pielou","sed_silt",0.0848104191288263,0.793275590303797,1,""
"V95","All","Coverage","sed_silt",-0.0424795395242873,0.895711623652687,1,""
"V96","All","PD","sed_silt",0.0706753492740219,0.827225546701578,1,""
"V97","All","Observed","sed_clay",-0.169620838257653,0.598177877167388,1,""
"V98","All","Chao1","sed_clay",-0.141350698548044,0.66124658021442,1,""
"V99","All","se.chao1","sed_clay",-0.367511816224914,0.239892115759332,1,""
"V100","All","ACE","sed_clay",-0.141350698548044,0.66124658021442,1,""
"V101","All","se.ACE","sed_clay",-0.197890977967261,0.537551341343965,1,""
"V102","All","Shannon","sed_clay",-0.169620838257653,0.598177877167388,1,""
"V103","All","Simpson","sed_clay",0.0424052095644132,0.895893230569532,1,""
"V104","All","InvSimpson","sed_clay",0.0424052095644132,0.895893230569532,1,""
"V105","All","Fisher","sed_clay",-0.169620838257653,0.598177877167388,1,""
"V106","All","Pielou","sed_clay",-0.169620838257653,0.598177877167388,1,""
"V107","All","Coverage","sed_clay",0.198237851113341,0.536823980585864,1,""
"V108","All","PD","sed_clay",-0.0565402794192176,0.861449282203162,1,""
