"","by_group","Taxa","Env","Correlation","Pvalue","AdjPvalue","Significance"
"V50","All","Chao1","salinity",0.885714285714286,0.0333333333333333,0.479999999999999,""
"V51","All","se.chao1","salinity",0.0857142857142857,0.919444444444444,0.959420289855072,""
"V52","All","ACE","salinity",0.885714285714286,0.0333333333333333,0.479999999999999,""
"V53","All","se.ACE","salinity",0.714285714285714,0.136111111111111,0.547826086956522,""
"V54","All","Shannon","salinity",0.885714285714286,0.0333333333333333,0.479999999999999,""
"V55","All","Simpson","salinity",0.714285714285714,0.136111111111111,0.547826086956522,""
"V56","All","InvSimpson","salinity",0.714285714285714,0.136111111111111,0.547826086956522,""
"V57","All","Fisher","salinity",0.885714285714286,0.0333333333333333,0.479999999999999,""
"V58","All","Pielou","salinity",0.828571428571429,0.0583333333333333,0.547826086956522,""
"V59","All","Coverage","salinity",-0.142857142857143,0.802777777777778,0.959420289855072,""
"V60","All","PD","salinity",0.771428571428571,0.102777777777778,0.547826086956522,""
"V61","All","Observed","temperature",0.231908414260979,0.658373571260927,0.817291329841151,""
"V62","All","Chao1","temperature",0.231908414260979,0.658373571260927,0.817291329841151,""
"V63","All","se.chao1","temperature",-0.289885517826224,0.577351787034874,0.784326955971904,""
"V64","All","ACE","temperature",0.231908414260979,0.658373571260927,0.817291329841151,""
"V65","All","se.ACE","temperature",0.347862621391469,0.499253218114633,0.691273686620261,""
"V66","All","Shannon","temperature",0.231908414260979,0.658373571260927,0.817291329841151,""
"V67","All","Simpson","temperature",0.347862621391469,0.499253218114633,0.691273686620261,""
"V68","All","InvSimpson","temperature",0.347862621391469,0.499253218114633,0.691273686620261,""
"V69","All","Fisher","temperature",0.231908414260979,0.658373571260927,0.817291329841151,""
"V70","All","Pielou","temperature",0,1,1,""
"V71","All","Coverage","temperature",0.0579771035652448,0.913131785162327,0.959420289855072,""
"V72","All","PD","temperature",0.11595420713049,0.826848213385815,0.959420289855072,""
