"","by_group","Taxa","Env","Correlation","Pvalue","AdjPvalue","Significance"
"V41","All","se.ACE","sed_orgN",-0.0680037199633502,0.752207614160519,0.912380104565564,""
"V42","All","Shannon","sed_orgN",-0.071491090217881,0.739918140702466,0.912380104565564,""
"V43","All","Simpson","sed_orgN",-0.0540542389452271,0.801924555447483,0.912380104565564,""
"V44","All","InvSimpson","sed_orgN",-0.0540542389452271,0.801924555447483,0.912380104565564,""
"V45","All","Fisher","sed_orgN",-0.0802095158542079,0.709469147745088,0.912380104565564,""
"V46","All","Pielou","sed_orgN",-0.0540542389452271,0.801924555447483,0.912380104565564,""
"V47","All","Coverage","sed_orgN",0.327955424251947,0.117698172153717,0.743567350257954,""
"V48","All","PD","sed_orgN",0.0104621107635923,0.961302865166811,0.970287004093603,""
"V49","All","Observed","sed_P",-0.0680037199633502,0.752207614160519,0.912380104565564,""
"V50","All","Chao1","sed_P",-0.0645163497088194,0.764555787324896,0.912380104565564,""
"V51","All","se.chao1","sed_P",0.324325433671363,0.122060503919243,0.743567350257954,""
"V52","All","ACE","sed_P",-0.0505668686906963,0.814479404577763,0.912380104565564,""
"V53","All","se.ACE","sed_P",-0.0976463671268618,0.649887886003352,0.912380104565564,""
"V54","All","Shannon","sed_P",-0.0854405712360041,0.691401429390387,0.912380104565564,""
"V55","All","Simpson","sed_P",-0.172624827599274,0.419884180069227,0.912380104565564,""
"V56","All","InvSimpson","sed_P",-0.172624827599274,0.419884180069227,0.912380104565564,""
"V57","All","Fisher","sed_P",-0.0680037199633502,0.752207614160519,0.912380104565564,""
"V58","All","Pielou","sed_P",-0.108108477890454,0.615086603752973,0.912380104565564,""
"V59","All","Coverage","sed_P",-0.27998322123637,0.185139496215479,0.769040984279682,""
"V60","All","PD","sed_P",-0.130776384544904,0.542461788209784,0.912380104565564,""
"V61","All","Observed","sed_K",0.303401212144178,0.149517012911953,0.768944637832901,""
"V62","All","Chao1","sed_K",0.29119541625332,0.16742045731235,0.769040984279682,""
"V63","All","se.chao1","sed_K",0.129032699417639,0.547903954183255,0.912380104565564,""
"V64","All","ACE","sed_K",0.280733305489728,0.183915425196146,0.769040984279682,""
"V65","All","se.ACE","sed_K",0.273758564980666,0.195514042510845,0.778837181141015,""
"V66","All","Shannon","sed_K",0.287708045998789,0.172799510608127,0.769040984279682,""
"V67","All","Simpson","sed_K",0.380123357743855,0.0669097027792282,0.743567350257954,""
"V68","All","InvSimpson","sed_K",0.380123357743855,0.0669097027792282,0.743567350257954,""
"V69","All","Fisher","sed_K",0.303401212144178,0.149517012911953,0.768944637832901,""
"V70","All","Pielou","sed_K",0.326069118798628,0.119950608158958,0.743567350257954,""
"V71","All","Coverage","sed_K",-0.10553884663427,0.623563624895467,0.912380104565564,""
"V72","All","PD","sed_K",0.210985900399112,0.322351808557275,0.912380104565564,""
"V73","All","Observed","sed_sand",0.0439002035920563,0.838601283601662,0.912380104565564,""
"V74","All","Chao1","sed_sand",0.056192260597832,0.79425072816359,0.912380104565564,""
"V75","All","se.chao1","sed_sand",0.324861506581216,0.121408994689761,0.743567350257954,""
"V76","All","ACE","sed_sand",0.07024032574729,0.744318903466972,0.912380104565564,""
"V77","All","se.ACE","sed_sand",0,1,1,""
"V78","All","Shannon","sed_sand",-0.042144195448374,0.844979474752471,0.912380104565564,""
"V79","All","Simpson","sed_sand",-0.15628472478772,0.465840894240778,0.912380104565564,""
"V80","All","InvSimpson","sed_sand",-0.15628472478772,0.465840894240778,0.912380104565564,""
"V81","All","Fisher","sed_sand",0.0439002035920563,0.838601283601662,0.912380104565564,""
"V82","All","Pielou","sed_sand",-0.0667283094599255,0.756716959087753,0.912380104565564,""
"V83","All","Coverage","sed_sand",-0.354867969001107,0.0888351916219924,0.743567350257954,""
"V84","All","PD","sed_sand",-0.0386321791610095,0.857763867196435,0.912380104565564,""
"V85","All","Observed","sed_silt",0.147504684069309,0.49156401231681,0.912380104565564,""
"V86","All","Chao1","sed_silt",0.133456618919851,0.534145789343697,0.912380104565564,""
"V87","All","se.chao1","sed_silt",0.0649723013162433,0.762938104126953,0.912380104565564,""
"V88","All","ACE","sed_silt",0.115896537483029,0.589688276678158,0.912380104565564,""
"V89","All","se.ACE","sed_silt",0.154528716644038,0.470929149976158,0.912380104565564,""
"V90","All","Shannon","sed_silt",0.186136863230319,0.383837232247489,0.912380104565564,""
"V91","All","Simpson","sed_silt",0.203696944667141,0.339731499334475,0.912380104565564,""
"V92","All","InvSimpson","sed_silt",0.203696944667141,0.339731499334475,0.912380104565564,""
"V93","All","Fisher","sed_silt",0.147504684069309,0.49156401231681,0.912380104565564,""
"V94","All","Pielou","sed_silt",0.145748675925627,0.496792243775305,0.912380104565564,""
"V95","All","Coverage","sed_silt",0.059730252208107,0.781593000594249,0.912380104565564,""
"V96","All","PD","sed_silt",0.165064765506132,0.440831236805625,0.912380104565564,""
"V97","All","Observed","sed_clay",-0.118987358264741,0.579734872190055,0.912380104565564,""
"V98","All","Chao1","sed_clay",-0.126861521679319,0.554715218123922,0.912380104565564,""
"V99","All","se.chao1","sed_clay",-0.424329917341171,0.0387691985619146,0.743567350257954,""
"V100","All","ACE","sed_clay",-0.137360406232091,0.522141640727438,0.912380104565564,""
"V101","All","se.ACE","sed_clay",-0.0621184002705632,0.773079126370605,0.912380104565564,""
"V102","All","Shannon","sed_clay",-0.0113737915988355,0.957933541436425,0.970287004093603,""
"V103","All","Simpson","sed_clay",0.134735685093898,0.53019843596823,0.912380104565564,""
"V104","All","InvSimpson","sed_clay",0.134735685093898,0.53019843596823,0.912380104565564,""
"V105","All","Fisher","sed_clay",-0.118987358264741,0.579734872190055,0.912380104565564,""
"V106","All","Pielou","sed_clay",0.0376210029807637,0.861451322326112,0.912380104565564,""
"V107","All","Coverage","sed_clay",0.417949871352013,0.0421203791517591,0.743567350257954,""
"V108","All","PD","sed_clay",-0.0271221184279924,0.899890003415712,0.941348630860077,""
