"","by_group","Taxa","Env","Correlation","Pvalue","AdjPvalue","Significance"
"V32","All","InvSimpson","water_ORP",0.0956521739130435,0.65558199262205,0.985400022669067,""
"V33","All","Fisher","water_ORP",-0.0843478260869565,0.69437629919391,0.985400022669067,""
"V34","All","Pielou","water_ORP",0.0321739130434783,0.881983643334045,0.985400022669067,""
"V35","All","Coverage","water_ORP",0.356241877980677,0.0875193384319352,0.408963402958094,""
"V36","All","PD","water_ORP",0.0173913043478261,0.936793025867031,0.985400022669067,""
"V37","All","Observed","water_pH",0.184863001394124,0.387158215027991,0.985400022669067,""
"V38","All","Chao1","water_pH",0.169204017746622,0.429294188757639,0.985400022669067,""
"V39","All","se.chao1","water_pH",0.0243584190072258,0.910048456648922,0.985400022669067,""
"V40","All","ACE","water_pH",0.171813848354539,0.422104773972926,0.985400022669067,""
"V41","All","se.ACE","water_pH",0.183123114322179,0.391720355672922,0.985400022669067,""
"V42","All","Shannon","water_pH",0.130926502163838,0.541994434931008,0.985400022669067,""
"V43","All","Simpson","water_pH",0.133101361003769,0.535244601062558,0.985400022669067,""
"V44","All","InvSimpson","water_pH",0.133101361003769,0.535244601062558,0.985400022669067,""
"V45","All","Fisher","water_pH",0.184863001394124,0.387158215027991,0.985400022669067,""
"V46","All","Pielou","water_pH",0.0443671203345898,0.83690698499861,0.985400022669067,""
"V47","All","Coverage","water_pH",-0.129242819843342,0.547246825980124,0.985400022669067,""
"V48","All","PD","water_pH",0.191387577913917,0.370320724162249,0.985400022669067,""
"V49","All","Observed","water_salinity",-0.108719289371577,0.613078539719143,0.985400022669067,""
"V50","All","Chao1","water_salinity",-0.0895846944421797,0.677202457167463,0.985400022669067,""
"V51","All","se.chao1","water_salinity",0.288323555413423,0.171841504692443,0.727799313991523,""
"V52","All","ACE","water_salinity",-0.077408134032563,0.719208504955132,0.985400022669067,""
"V53","All","se.ACE","water_salinity",-0.114807569576386,0.593212448977834,0.985400022669067,""
"V54","All","Shannon","water_salinity",-0.0730593624576999,0.734411422662536,0.985400022669067,""
"V55","All","Simpson","water_salinity",-0.123505112726112,0.565319792850142,0.985400022669067,""
"V56","All","InvSimpson","water_salinity",-0.123505112726112,0.565319792850142,0.985400022669067,""
"V57","All","Fisher","water_salinity",-0.108719289371577,0.613078539719143,0.985400022669067,""
"V58","All","Pielou","water_salinity",-0.0743639939301588,0.729840078917281,0.985400022669067,""
"V59","All","Coverage","water_salinity",-0.21405264809262,0.315203862147355,0.985400022669067,""
"V60","All","PD","water_salinity",-0.172646231522065,0.419825659240804,0.985400022669067,""
"V61","All","Observed","water_temperature",-0.612440249324534,0.00146681899925405,0.0221610876294948,"*"
"V62","All","Chao1","water_temperature",-0.602000926892865,0.00185561902928238,0.0221610876294948,"*"
"V63","All","se.chao1","water_temperature",0.166159215370719,0.437764798771826,0.985400022669067,""
"V64","All","ACE","water_temperature",-0.5946064068371,0.00218143921479313,0.0221610876294948,"*"
"V65","All","se.ACE","water_temperature",-0.600261039820921,0.00192828421549103,0.0221610876294948,"*"
"V66","All","Shannon","water_temperature",-0.607655559876686,0.00163535777748392,0.0221610876294948,"*"
"V67","All","Simpson","water_temperature",-0.523706008655354,0.00862689226560421,0.0621136243123503,""
"V68","All","InvSimpson","water_temperature",-0.523706008655354,0.00862689226560421,0.0621136243123503,""
"V69","All","Fisher","water_temperature",-0.612440249324534,0.00146681899925405,0.0221610876294948,"*"
"V70","All","Pielou","water_temperature",-0.58895177385328,0.00246234306994387,0.0221610876294948,"*"
"V71","All","Coverage","water_temperature",0.159268929503916,0.457259355809674,0.985400022669067,""
"V72","All","PD","water_temperature",-0.659417200267041,0.000456523354959677,0.0221610876294948,"*"
